,labels,messages
1321,2,"['qpr', 'product', 'family', 'fully', 'compatible', 'microsoft', 'windows', 'operate', 'system']"
1322,4,"['ramirent', 'lead', 'company', 'machinery', 'equipment', 'rental', 'construction', 'industry']"
1323,4,"['ramirent', 'lead', 'construction', 'machinery', 'rental', 'company', 'finland', 'annual', 'sale', 'eur', 'million', 'operate', 'nationwide', 'outlet', 'employee']"
1324,2,"['rapala', 'aim', 'move', 'distribution', 'unit', 'ragot', 'loudeac', 'bretagne', 'distribution', 'unit', 'waterqueen', 'fishing', 'line', 'supplier', 'tortue', 'saint', 'marcel', 'central', 'france', 'morvillar']"
1325,2,"['rapala', 'tournament', 'fishing', 'major', 'title', 'already', 'holiday', 'bargain', 'price', 'game', 'rapala', 'aim', 'small', 'audience']"
1326,2,"['regulatory', 'news', 'nomination', 'committee', 'cybercom', 'sto', 'cybe', 'unanimous', 'proposal', 'propose', 'election', 'jon', 'risfelt', 'new', 'chairman', 'board']"
1327,2,"['rfid', 'radio', 'frequency', 'identification', 'method', 'call', 'intelligent', 'transport', 'whereby', 'information', 'read', 'save', 'remotely']"
1328,2,"['rk', 'group', 'headquarter', 'vantaa', 'finland', 'one', 'europe', 'lead', 'machinery', 'rental', 'service']"
1329,4,"['russia', 'top', 'container', 'shipping', 'group', 'fesco', 'finnish', 'logistic', 'company', 'nurminen', 'logistic', 'start', 'pilot', 'project', 'offer', 'client', 'direct', 'intermodal', 'transportation', 'service', 'finland', 'asia', 'pacific', 'country', 'fesco', 'say', 'statement']"
1330,2,"['keep', 'sell', 'rating', 'nordea', 'ub', 'reaffirm', 'buy', 'recommendation']"
1331,2,"['sanoma', 'also', 'executive', 'committee', 'accordance', 'company', 'article', 'association', 'prepare', 'proposal', 'matter', 'decide', 'note', 'board', 'director']"
1332,2,"['sarantel', 'base', 'wellingborough', 'uk', 'design', 'high', 'performance', 'antenna', 'portable', 'wireless', 'device']"
1333,4,"['shareholder', 'rakvere', 'lihakombinaat', 'decide', 'favor', 'buyout', 'minority', 'share', 'mid', 'july']"
1334,2,"['share', 'acquire', 'accordance', 'section', 'rule', 'nasdaq', 'omx', 'helsinki', 'rule', 'applicable', 'acquisition', 'share']"
1335,2,"['succeed', 'krister', 'kyla', 'decide', 'leave', 'teliasonera']"
1336,2,"['shuweihat', 'get', 'way', 'july', 'project', 'award', 'desalination', 'power', 'contractor']"
1337,2,"['simmon', 'elect', 'dcuc', 'chairman', 'portsmouth', 'gordon', 'simmons', 'ceo', 'service', 'credit', 'union', 'elect', 'chairman', 'defense', 'credit', 'union', 'council', 'term']"
1338,2,"['south', 'america', 'asia', 'promising', 'market']"
1339,2,"['sponda', 'plan', 'renovate', 'old', 'real', 'estate', 'develop', 'new', 'property']"
1340,2,"['stock', 'exchange', 'release', 'sanoma', 'publish', 'annual', 'report', 'financial', 'statement', 'first', 'corporate', 'responsibility', 'report']"
1341,2,"['stockholm', 'base', 'nordea', 'bank', 'sto', 'nda', 'say', 'yesterday', 'hire', 'casper', 'von', 'koskull', 'lead', 'corporate', 'merchant', 'banking', 'capital', 'market', 'unit', 'effective', 'september']"
1342,2,"['stonesoft', 'global', 'provider', 'prove', 'next', 'generation', 'solution', 'simplify', 'network', 'security', 'management']"
1343,2,"['strategic', 'operational', 'business', 'information', 'objectively', 'report']"
1344,2,"['swedish', 'finnish', 'danish', 'list', 'company', 'organize', 'three', 'market', 'cap', 'segment', 'nordic', 'large', 'cap', 'mid', 'cap', 'small', 'cap']"
1345,2,"['symphony', 'service', 'provide', 'development', 'service', 'aldata', 'gold']"
1346,4,"['technopoli', 'europe', 'lead', 'operator', 'technopark']"
1347,2,"['technopolis', 'technological', 'center', 'supply', 'client', 'modern', 'high', 'class', 'premise']"
1348,2,"['tekla', 'provide', 'software', 'building', 'infrastructure', 'engineering', 'focus', 'build', 'information', 'modelling', 'steel', 'concrete', 'structure', 'design', 'construction']"
1349,2,"['teleste', 'hybrid', 'tv', 'solution', 'include', 'component', 'whole', 'process', 'deliver', 'video', 'service', 'consumer', 'content', 'acquisition', 'service', 'creation', 'delivery', 'range', 'access', 'solution', 'include', 'hfc', 'hybrid', 'fibre', 'coaxial', 'xdsl', 'etth', 'ftth']"
1350,2,"['adjustment', 'measure', 'carry', 'phase', 'secure', 'delivery', 'capability']"
1351,2,"['agreement', 'valid', 'four', 'year']"
1352,2,"['alliance', 'aim', 'tap', 'pocketable', 'mobile', 'computer', 'netbook', 'tablet', 'mediaphone', 'connect', 'tv', 'vehicle', 'infotainment', 'system']"
1353,2,"['availability', 'internet', 'service', 'highlight', 'service', 'offer', 'kesko', 'group', 'store']"
1354,2,"['broker', 'start', 'upm', 'kymmene', 'stora', 'enso', 'sappi', 'equal', 'weight', 'recommendation', 'holman', 'norske', 'skog', 'underweight', 'rating']"
1355,2,"['building', 'complex', 'consist', 'high', 'quality', 'office', 'retail', 'space', 'total', 'square', 'metre', 'company', 'say']"
1356,2,"['business', 'sale', 'euro', 'million', 'million', 'responsible', 'sale', 'marketing', 'lanxess', 'paper', 'chemical', 'business', 'kemira', 'buy', 'euro', 'million', 'early', 'year', 'cw', 'jan']"
1357,2,"['business', 'section', 'also', 'include', 'ahlstrom', 'sustainability', 'report']"
1358,2,"['center', 'offer', 'comprehensive', 'range', 'device', 'design', 'service', 'span', 'electronic', 'mechanic', 'software', 'design', 'full', 'range', 'test', 'laboratory', 'service']"
1359,2,"['commission', 'say', 'hydrogen', 'peroxide', 'pbs', 'market', 'worth', 'million', 'euro']"
1360,2,"['company', 'design', 'manufacture', 'market', 'high', 'quality', 'clothing', 'interior', 'decoration', 'textile', 'bag', 'accessory']"
1361,2,"['company', 'design', 'manufacture', 'high', 'quality', 'clothing', 'interior', 'decoration', 'textile', 'bag', 'accessory']"
1362,2,"['company', 'deliver', 'technical', 'infrastructure', 'use', 'nav', 'datum', 'warehouse', 'business', 'intelligence', 'initiative']"
1363,2,"['company', 'withdraw', 'second', 'part', 'eur', 'mn', 'investment', 'commitment']"
1364,2,"['company', 'presently', 'examine', 'whether', 'project', 'would', 'financially', 'feasible']"
1365,2,"['company', 'study', 'feasibility', 'focus', 'process', 'meat', 'production', 'vantaa', 'facility', 'processing', 'fresh', 'meat', 'forssa', 'facility']"
1366,4,"['company', 'strength', 'apetit', 'brand']"
1367,2,"['company', 'say', 'shareholder', 'able', 'vote', 'agreement', 'egm', 'schedule', 'later', 'month']"
1368,2,"['company', 'specialise', 'temporary', 'electrification', 'heating', 'construction', 'site']"
1369,4,"['competition', 'receive', 'great', 'enthusiasm', 'employee', 'go']"
1370,2,"['cooperation', 'involve', 'arena', 'partner', 'buy', 'share', 'new', 'joint', 'venture', 'company', 'operate', 'alma', 'medium', 'home', 'sale', 'vehicle', 'consumer', 'advertising', 'marketplace', 'business']"
1371,2,"['delivery', 'start', 'april', 'complete']"
1372,2,"['desk', 'reach', 'full', 'plan', 'strength', 'ten', 'person', 'autumn']"
1373,2,"['dividend', 'payable', 'february', 'shareholder', 'record', 'january']"
1374,2,"['dividend', 'pay', 'april', 'shareholder', 'record', 'date', 'april', 'enter', 'list', 'shareholder', 'keep', 'finnish', 'central', 'security', 'depository', 'ltd']"
1375,4,"['effect', 'saving', 'noticeable', 'beginning']"
1376,2,"['effect', 'saving', 'noticeable', 'beginning']"
1377,2,"['end', 'end', 'delivery', 'combine', 'competency', 'service', 'tietoenators', 'telecom', 'amp', 'medium', 'processing', 'amp', 'network', 'digital', 'innovation', 'business', 'area']"
1378,2,"['eur', 'million', 'non', 'recurring', 'expense', 'record', 'third', 'quarter']"
1379,2,"['event', 'follow', 'line', 'via', 'orion', 'finnish', 'homepage', 'www', 'orion', 'fi', 'well', 'via', 'kauppalehti', 'live', 'web', 'service', 'www', 'kauppalehti', 'fi', 'live']"
1380,2,"['extraordinary', 'general', 'meeting', 'expect', 'take', 'place', 'no', 'later', 'february']"
1381,2,"['first', 'installment', 'cinema', 'series', 'conclude', 'profile', 'finnish', 'inventor', 'olavi', 'linden', 'whose', 'personal', 'artistic', 'journey', 'work', 'fiskar', 'lead', 'dozen', 'design', 'award']"
1382,2,"['first', 'two', 'project', 'phase', 'expect', 'complete', 'end']"
1383,2,"['group', 'also', 'plan', 'launch', 'room', 'atria', 'grand', 'whitefield', 'five', 'star', 'luxury', 'hotel']"
1384,2,"['group', 'intend', 'relocate', 'warehouse', 'office', 'space', 'loudeac', 'saint', 'marcel', 'morvillar', 'east', 'country', 'already', 'operate', 'hook', 'manufacturing', 'distribution', 'unit']"
1385,2,"['group', 'operate', 'fleet', 'dwt', 'container', 'capacity', 'teus', 'manage', 'diversified', 'fleet', 'railway', 'rolling', 'stock', 'unit']"
1386,2,"['handset', 'also', 'feature', 'medium', 'bar', 'quick', 'access', 'favorite', 'medium', 'application', 'include', 'music', 'photo', 'youtube', 'ovi', 'share']"
1387,2,"['hayward', 'calif', 'base', 'target', 'design', 'active', 'casual', 'dress', 'footwear', 'well', 'boot', 'sandal']"
1388,2,"['important', 'thing', 'keep', 'bank', 'exist', 'customer']"
1389,2,"['innova', 'building', 'locate', 'close', 'downtown', 'immediate', 'vicinity', 'paviljonki', 'travel', 'center', 'within', 'walk', 'distance', 'heart', 'city', 'thank', 'trade', 'fair', 'bridge']"
1390,2,"['interchange', 'editor', 'chief', 'part', 'publisher', 'goal', 'enhance', 'job', 'circulation', 'personnel', 'group']"
1391,2,"['joint', 'venture', 'plan', 'quick', 'timetable', 'negotiate', 'lease', 'potential', 'wind', 'farm', 'area', 'chart', 'feasibility', 'wind', 'farm']"
1392,2,"['kyroskoski', 'investment', 'complete', 'late', 'ænekoski', 'investment', 'spring']"
1393,2,"['lemminkainen', 'group', 'headquarter', 'helsinki', 'finland', 'operate', 'sector', 'construction', 'industry', 'civil', 'engineering', 'building', 'contracting', 'technical', 'building', 'service', 'building', 'material', 'industry']"
1394,2,"['lemminkainen', 'group', 'headquarter', 'helsinki', 'finland', 'operate', 'sector', 'construction', 'industry', 'civil', 'engineering', 'building', 'contracting', 'technical', 'building', 'service', 'building', 'material', 'industry']"
1395,2,"['marubeni', 'group', 'focus', 'create', 'value', 'chain', 'upstream', 'downstream', 'encompass', 'wide', 'variety', 'business', 'field', 'include', 'oil', 'amp', 'gas', 'metal', 'mineral', 'resource', 'food', 'pulp', 'amp', 'paper', 'chemical', 'among']"
1396,2,"['interesting', 'export', 'market', 'russia', 'baltic', 'country', 'scandinavia']"
1397,2,"['popular', 'mobile', 'datum', 'service', 'email', 'surf', 'internet', 'well', 'news', 'weather', 'service']"
1398,2,"['new', 'share', 'carry', 'right', 'dividend', 'shareholder', 'right', 'effect', 'today']"
1399,2,"['objective', 'st', 'petersburg', 'office', 'first', 'boost', 'company', 'maintenance', 'business']"
1400,2,"['office', 'space', 'rise', 'remodel', 'cannon', 'street', 'underground', 'station']"
1401,2,"['official', 'opening', 'office', 'locate', 'prague', 'celebrate', 'may']"
1402,2,"['oil', 'shale', 'feeder', 'supply', 'solution', 'deliver', 'crush', 'oil', 'shale', 'shale', 'oil', 'refinery', 'already', 'operation', 'well', 'novel', 'enefit', 'shale', 'oil', 'technology', 'processing', 'plant']"
1403,2,"['operator', 'one', 'operator', 'grant', 'wimax', 'license', 'taiwan', 'hope', 'first', 'launch', 'commercial', 'service', 'early']"
1404,2,"['opportunity', 'available', 'employee', 'however']"
1405,2,"['order', 'include', 'steel', 'frame', 'load', 'bear', 'roof', 'structure', 'partition', 'wall', 'element', 'rautaruukki', 'say', 'expect', 'complete', 'installation', 'early', 'may', 'next', 'year']"
1406,2,"['oxyview', 'pulse', 'oximeter', 'common', 'device', 'check', 'patient', 'blood', 'oxygen', 'saturation', 'level', 'pulse', 'rate']"
1407,2,"['plant', 'would', 'use', 'palm', 'oil', 'certify', 'roundtable', 'sustainable', 'palm', 'oil', 'rspo']"
1408,2,"['port', 'operator', 'however', 'favor', 'retain', 'port', 'fee', 'cite', 'owner', 'governemtn', 'estonia', 'commit', 'port', 'pay', 'eek', 'mn', 'eur', 'mn', 'usd', 'mn', 'dividend', 'state', 'another', 'eek', 'mn']"
1409,4,"['price', 'log', 'clearly', 'improve', 'also', 'price', 'pulpwood', 'go', 'up']"
1410,2,"['product', 'front', 'edge', 'folding', 'maximizes', 'weather', 'resilience', 'enable', 'seamless', 'roof', 'finish']"
1411,2,"['program', 'include', 'operational', 'improvement', 'reduction', 'personnel', 'mainly', 'netherlands']"
1412,2,"['project', 'expect', 'complete']"
1413,2,"['reason', 'st', 'petersburg', 'status', 'capital', 'one', 'participant', 'meeting', 'quote', 'chikunov', 'say']"
1414,2,"['report', 'go', 'provide', 'detailed', 'profile', 'ten', 'lead', 'european', 'specialty', 'chemical', 'company', 'brief', 'profile', 'major', 'player']"
1415,2,"['report', 'profile', 'company', 'include', 'many', 'key', 'niche', 'player', 'worldwide', 'black', 'amp', 'decker', 'corporation', 'fiskar', 'corporation', 'fiskar', 'brand', 'inc', 'husqvarna', 'outdoor', 'products', 'inc', 'group', 'ryobi', 'technologies', 'inc', 'scotts', 'miracle', 'gro', 'company', 'van', 'group', 'inc']"
1416,2,"['report', 'profile', 'company', 'include', 'many', 'key', 'niche', 'player', 'worldwide', 'black', 'amp', 'decker', 'corporation', 'fiskar', 'corporation', 'fiskar', 'brand', 'inc', 'husqvarna', 'outdoor', 'products', 'inc', 'group', 'ryobi', 'technologies', 'inc', 'scotts', 'miracle', 'gro', 'company', 'van', 'group', 'inc']"
1417,2,"['russian', 'government', 'contribute', 'necessary', 'fund', 'say']"
1418,2,"['sale', 'allow', 'campofrio', 'focus', 'recently', 'announce', 'takeover', 'groupe', 'smithfield', 'holding', 'european', 'unit', 'smithfield', 'foods', 'inc', 'sfd']"
1419,2,"['scope', 'project', 'find', 'cost', 'efficient', 'method', 'phosphorous', 'removal', 'deliver', 'store', 'dosing', 'equipment', 'use', 'continuous', 'operation', 'plant']"
1420,2,"['server', 'responsible', 'manage', 'device', 'user', 'account', 'desktop', 'client', 'application', 'enable', 'remote', 'access', 'mobile', 'phone']"
1421,2,"['service', 'develop', 'digia', 'facilitate', 'work', 'resourcing', 'health', 'care', 'personnel', 'vaccination', 'campaign', 'provide', 'monitoring', 'management', 'tool']"
1422,2,"['share', 'share', 'capital', 'mention', 'shareholder', 'remain']"
1423,2,"['share', 'carry', 'right', 'dividend', 'shareholder', 'right', 'registration', 'finnish', 'trade', 'register']"
1424,2,"['share', 'shall', 'repurchase', 'public', 'trading', 'reason', 'share', 'repurchase', 'otherwise', 'proportion', 'holding', 'shareholder']"
1425,2,"['shipyard', 'hope', 'regional', 'government', 'andalusia', 'offer', 'form', 'financial', 'support']"
1426,4,"['shopping', 'center', 'prime', 'location', 'right', 'next', 'myllypuro', 'metro', 'station']"
1427,4,"['solution', 'use', 'upgrade', 'network', 'russian', 'mso', 'different', 'city', 'russia']"
1428,2,"['stonegate', 'product', 'family', 'design', 'provide', 'full', 'benefit', 'unified', 'management', 'system', 'include', 'share', 'logging', 'report', 'auditing']"
1429,2,"['subsidiary', 'set', 'up', 'facility', 'manufacture', 'high', 'density', 'interconnection', 'print', 'circuit', 'board', 'pcb', 'nokia', 'special', 'economic', 'zone', 'sriperumbudur', 'near', 'chennai']"
1430,2,"['subsidiary', 'responsible', 'filter', 'sale', 'local', 'assembly', 'filter', 'market', 'service', 'china']"
1431,2,"['total', 'number', 'share', 'company', 'innofactor', 'group', 'innofactor', 'offer', 'customer', 'comprehensive', 'solution', 'microsoft', 'environment']"
1432,2,"['total', 'value', 'project', 'value', 'sek', 'bn', 'eur', 'bn', 'usd', 'bn']"
1433,2,"['trade', 'accordance', 'agreement', 'announce', 'march']"
1434,4,"['training', 'module', 'aim', 'strengthen', 'public', 'accounting', 'ability', 'fulfil', 'communal', 'project', 'management']"
1435,2,"['transaction', 'expect', 'complete', 'next', 'spring']"
1436,2,"['truck', 'feature', 'eco', 'drive', 'system', 'fuel', 'measure', 'tool', 'store', 'datum', 'particular', 'individual', 'driver']"
1437,2,"['veneer', 'plywood', 'industry', 'sweden', 'quite', 'small', 'despite', 'raw', 'material', 'resource']"
1438,2,"['writing', 'publication', 'lemmink', 'æinen', 'history', 'continuation', 'early', 'collaboration', 'antti', 'tuuri', 'company']"
1439,2,"['product', 'include', 'personal', 'communication', 'product', 'mobile', 'phone', 'part', 'home', 'communication', 'product', 'set', 'top', 'box', 'electronic', 'flat', 'panel', 'tv', 'well', 'communication', 'network', 'product', 'base', 'station', 'tower', 'top', 'amplifier', 'microwave', 'system']"
1440,2,"['race', 'google', 'get', 'lot', 'user', 'onto', 'service', 'social', 'networking', 'create', 'new', 'business', 'model', 'say', 'martin', 'garner', 'london', 'base', 'analyst', 'ccs', 'insight']"
1441,2,"['beauty', 'update', 'version', 'chichi', 'loop', 'shade', 'launch']"
1442,4,"['transaction', 'able', 'participate', 'develop', 'industry']"
1443,2,"['thus', 'group', 'balance', 'sheet', 'eur', 'goodwill', 'company', 'add']"
1444,2,"['check', 'make', 'bid', 'deka', 'showroom', 'fortitude', 'valley']"
1445,2,"['tracker', 'gps', 'collar', 'hunt', 'dog', 'allow', 'monitor', 'dog', 'position', 'movement', 'map', 'application', 'mobile', 'phone']"
1446,2,"['ulefos', 'group', 'lead', 'supplier', 'manhole', 'cover', 'nordic', 'country']"
1447,4,"['upgrade', 'include', 'five', 'megapixel', 'camera', 'voice', 'control', 'look', 'optical', 'mouse', 'instead', 'pad', 'upgrade', 'click', 'happy', 'need', 'forever']"
1448,4,"['upm', 'kymmene', 'one', 'world', 'lead', 'print', 'paper', 'producer', 'production', 'country', 'sale', 'network', 'cover', 'company']"
1449,2,"['uponor', 'initiate', 'action', 'attempt', 'recover', 'cost', 'replacement', 'program', 'supplier', 'clamp', 'well', 'insurance', 'company']"
1450,2,"['uponor', 'maintain', 'full', 'year', 'guidance']"
1451,2,"['utah', 'capital', 'want', 'next', 'headquarters', 'amer', 'sports', 'corp', 'ski', 'equipment', 'company']"
1452,2,"['vaisala', 'oyj', 'stock', 'exchange', 'release', 'klo', 'annual', 'general', 'meeting', 'vaisala', 'oyj', 'decide', 'march', 'approve', 'company', 'annual', 'account']"
1453,2,"['pleased', 'invite', 'join', 'real', 'international', 'conference', 'call', 'eet']"
1454,4,"['warmly', 'welcome', 'satama', 'state', 'jussi', 'lansio', 'chairman', 'board']"
1455,2,"['veracel', 'prepare', 'appeal', 'issue', 'ask', 'court', 'clarification', 'judgement']"
1456,2,"['would', 'like', 'see', 'change', 'nokia', 'next', 'attempt']"
1457,2,"['complete', 'meter', 'watchtower', 'high', 'building', 'ireland']"
1458,2,"['viking', 'pay', 'eur', 'million', 'new', 'ship', 'complete', 'january']"
1459,2,"['basware', 'connectivity', 'service', 'company', 'gain', 'visibility', 'audit', 'trail', 'trace', 'order', 'good', 'delivery', 'invoice']"
1460,2,"['www', 'countryelements', 'co', 'uk', 'design', 'patricia', 'burt', 'one', 'selection', 'distinctive', 'hooked', 'rug', 'create', 'recycle', 'material', 'dye', 'natural', 'dye']"
1461,2,"['warmly', 'welcome']"
1462,2,"['approval', 'shareholder', 'cencorp', 'accordance', 'finnish', 'law']"
1463,2,"['tikkurila', 'interesting', 'growth', 'strategy', 'support']"
1464,2,"['assa', 'abloy', 'kaupthe', 'bank', 'give', 'neutral', 'recommendation', 'share', 'price', 'target', 'crown', 'euro', 'swedish', 'lock', 'maker', 'assa', 'abloy', 'ab']"
1465,4,"['ruukki', 'experience', 'logistic', 'construction', 'competence', 'project', 'management', 'also', 'good', 'reference', 'term', 'steel', 'frame', 'production', 'installation', 'say', 'onodi', 'stefan', 'general', 'manager', 'arxikon', 'construction', 'company', 'srl', 'ruukki', 'customer']"
1466,2,"['investment', 'matka', 'vekka', 'reasonable', 'investor', 'capman', 'fund']"
1467,2,"['part', 'eserie', 'business', 'promise', 'nokia', 'equip', 'variety', 'email', 'solution', 'small', 'stylised', 'package', 'say', 'dave', 'grannan', 'general', 'manager', 'enterprise', 'solution', 'nokia']"
1468,2,"['defence', 'mature', 'attacker', 'develop', 'trojan', 'equip', 'content', 'filter', 'detect', 'online', 'banking', 'activity', 'capture', 'account', 'detail', 'use', 'method', 'form', 'grab', 'screen', 'shot', 'video', 'capture', 'keylogging', 'injection', 'form', 'field']"
1469,4,"['warmly', 'welcome', 'michael', 'frei', 'outotec']"
1470,2,"['nokia', 'interested', 'bring', 'nokia', 'market']"
1471,2,"['aim', 'understand', 'different', 'traffic', 'pattern', 'base', 'use', 'building']"
1472,2,"['approach', 'much', 'use', 'raw', 'material', 'produce', 'line', 'principle', 'sustainable', 'development']"
1473,2,"['vaalipalvelu', 'service', 'especially', 'develop', 'use', 'community', 'organization']"
1474,2,"['rapala', 'excited', 'partner', 'rbff', 'industry', 'leader', 'holiday', 'promotion']"
1475,2,"['small', 'well', 'target', 'acquisition', 'play', 'important', 'role', 'execute', 'satama', 'strategy', 'past', 'couple', 'year']"
1476,2,"['social', 'networking', 'location', 'base', 'service', 'trend', 'comprise', 'significant', 'share', 'internet', 'traffic', 'today', 'appeal', 'mid', 'user']"
1477,4,"['acquisition', 'sampo', 'bank', 'make', 'strategic', 'sense', 'db', 'say', 'lindsey', 'liddell', 'director', 'fitch', 'rating', 'financial', 'institution', 'group']"
1478,2,"['bond', 'gather', 'subscription', 'investor', 'issue', 'amount', 'consider', 'substantial', 'take', 'account', 'main', 'target', 'group', 'retail', 'investor', 'citycon', 'cfo', 'eero', 'sihvonen', 'say']"
1479,4,"['chf', 'great', 'product']"
1480,2,"['flex', 'small', 'price', 'pay', 'happy', 'lender']"
1481,2,"['industry', 'come', 'interesting', 'fork', 'road', 'handset', 'manufacturer', 'wireless', 'carrier', 'attempt', 'serve', 'portal', 'web', 'base', 'service', 'wireless', 'handset', 'write']"
1482,4,"['intel', 'atom', 'processor', 'tremendous', 'success', 'marketplace', 'since', 'launch', 'year', 'ago', 'say', 'pankaj', 'kedia', 'director', 'global', 'ecosystem', 'program', 'intel', 'corp', 'ultra', 'mobility', 'group']"
1483,2,"['tom', 'dore', 'long', 'successful', 'career', 'drive', 'business', 'know', 'american', 'market']"
1484,4,"['significant', 'experience', 'smartphone', 'functionality', 'development', 'mobile', 'internet', 'service', 'unite', 'two', 'smooth', 'user', 'experience']"
1485,2,"['new', 'version', 'important', 'introduce', 'bim', 'process', 'base', 'detailed', 'building', 'information', 'model']"
1486,2,"['dinner', 'conference', 'program', 'also', 'view', 'live', 'audio', 'webcast', 'internet', 'page', 'www', 'citycon', 'com']"
1487,2,"['datum', 'subscriber', 'also', 'help', 'maintain', 'growth', 'level', 'since', 'data', 'subscription', 'push', 'multiple', 'sim', 'ownership']"
1488,2,"['october', 'finnish', 'paint', 'coating', 'company', 'tikkurila', 'oyj', 'hel', 'tik', 'announce', 'today', 'launch', 'tikkurila', 'prohouse', 'method', 'protection', 'wooden', 'surface', 'via', 'treatment', 'ultra', 'pro', 'waterborne', 'product']"
1489,2,"['cut', 'bring', 'outdoors', 'birch', 'branch', 'coaster']"
1490,2,"['downloadable', 'instruction', 'sheet', 'instructional', 'video', 'project', 'idea', 'award', 'win', 'everywhere', 'punch', 'tm', 'window', 'system', 'find', 'www', 'fiskars', 'com']"
1491,4,"['new', 'kveyt', 'light', 'variety', 'suomalainen', 'pekoni', 'market', 'atria', 'brand', 'name', 'available', 'consumer', 'finland']"
1492,2,"['plumbing', 'business', 'announce', 'sponsor', 'professional', 'darts', 'player']"
1493,4,"['realignment', 'interest', 'sector', 'clearly', 'way']"
1494,2,"['le', 'coq', 'special', 'develop', 'bicentenary', 'company', 'trade', 'mark', 'brewer', 'say']"
1495,2,"['estimation', 'indicate', 'even', 'up', 'different', 'tablet', 'computer', 'read', 'device', 'available']"
1496,4,"['finnish', 'construction', 'company', 'yit', 'corporation', 'plan', 'build', 'high', 'quality', 'holiday', 'home', 'near', 'tahko', 'ski', 'spa', 'resort', 'finland']"
1497,2,"['pilot', 'instrument', 'far', 'develop', 'accord', 'experience', 'gain']"
1498,2,"['lift', 'veil', 'various', 'type', 'customer', 'design', 'phone', 'result', 'social', 'stereotyping', 'take', 'fine', 'art']"
1499,2,"['another', 'noticeable', 'thing', 'search', 'tata', 'airtel', 'brand', 'mostly', 'relate', 'broadband', 'connection']"
1500,2,"['overall', 'effect', 'mention', 'measure', 'glaston', 'recognize', 'non', 'recurring', 'expense', 'eur', 'million', 'fourth', 'quarter']"
1501,2,"['aspo', 'also', 'investigate', 'sale', 'opportunity', 'kaukomarkkinat', 'electronic', 'business']"
1502,4,"['press', 'conference', 'lattelecom', 'board', 'chairman', 'nils', 'melngailis', 'explain', 'blackstone', 'choose', 'experience', 'sector', 'well', 'financial', 'strength']"
1503,2,"['beginning', 'subscription', 'period', 'may', 'share', 'subscription', 'price', 'option', 'right', 'eur', 'per', 'share']"
1504,2,"['back', 'tikkurila', 'former', 'owner', 'finnish', 'chemical', 'company', 'kemira', 'oyj', 'hel', 'kra', 'distribute', 'stake', 'kemira', 'shareholder', 'facilitate', 'divestment', 'list', 'tikkurila']"
1505,2,"['base', 'negotiation', 'personnel', 'indicate', 'willingness', 'move', 'new', 'location']"
1506,2,"['bg', 'crane', 'strong', 'customer', 'base', 'road', 'load', 'handling', 'related', 'installation', 'service', 'business']"
1507,2,"['mr', 'walden', 'mr', 'ignatius', 'responsible', 'also', 'newspaper', 'business', 'result']"
1508,2,"['capitex', 'kalmar', 'continue', 'responsible', 'maintenance', 'technical', 'development', 'service']"
1509,2,"['cathay', 'forest', 'strategy', 'develop', 'sustainable', 'regenerative', 'forest', 'asset']"
1510,2,"['change', 'build', 'model', 'design', 'communicate', 'subcontractor', 'accommodate', 'steel', 'grc', 'glass', 'reinforce', 'concrete', 'fabrication', 'process']"
1511,2,"['charger', 'manufacture', 'new', 'platform', 'suitable', 'mobile', 'phone', 'navigator', 'digital', 'camera', 'bluetooth', 'head', 'set', 'medium', 'player', 'electronic', 'device']"
1512,4,"['com', 'constantly', 'plan', 'new', 'way', 'serve', 'customer', 'online', 'comprehensive', 'basis', 'say', 'matti', 'leminen', 'president', 'anttila', 'oy']"
1513,2,"['currently', 'yit', 'build', 'housing', 'estate', 'zapadnye', 'vorota', 'square', 'metre', 'city', 'house', 'square', 'metre', 'complete', 'end']"
1514,2,"['customer', 'wide', 'range', 'industry', 'use', 'stainless', 'steel', 'service', 'worldwide']"
1515,2,"['delivery', 'start', 'immediately', 'june', 'complete']"
1516,2,"['demonstration', 'broad', 'capability', 'mobility', 'business', 'suite', 'organize', 'gsm', 'world', 'congress', 'barcelona', 'february', 'th', 'th']"
1517,2,"['option', 'right', 'entitle', 'holder', 'subscribe', 'one', 'new', 'share', 'subscription', 'price', 'eur', 'subscription', 'period', 'end', 'december']"
1518,2,"['elisa', 'expand', 'use', 'technology', 'provide', 'pilot', 'prove', 'successful']"
1519,2,"['elite', 'residence', 'tower', 'new', 'development', 'tameer', 'locate', 'heart', 'dubai', 'marina']"
1520,2,"['europe', 'need', 'new', 'large', 'paper', 'machine']"
1521,2,"['exel', 'want', 'serve', 'industrial', 'customer', 'individual', 'product']"
1522,2,"['finnish', 'bank', 'pohjola', 'bank', 'plc', 'hel', 'poh', 'say', 'today', 'issue', 'eur', 'million', 'usd', 'index', 'link', 'bond', 'pohjola', 'tutkimuksen', 'tahdet', 'viii', 'pohjola', 'research', 'star', 'viii', 'october']"
1523,2,"['finnish', 'diversified', 'hold', 'company', 'aspo', 'oyj', 'say', 'september', 'sell', 'finnish', 'tape', 'business', 'kaukomarkkinat', 'unit', 'local', 'oy', 'telpak', 'ab']"
1524,4,"['finnish', 'retailer', 'stockmann', 'win', 'approval', 'board', 'swedish', 'rival', 'lindex', 'public', 'tender', 'offer', 'aim', 'expand', 'company', 'presence', 'russia', 'cee', 'country', 'stockmann', 'say', 'monday']"
